// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Kinetics Manufacturing
STATION;type;Reclaimed Goods Facility
STATION;owner;Mesbru Wagased
STATION;faction;Alpha
STATION;material;station_material_Alpha.png
STATION;color;1 , .46, .19, 1
STATION;level;8
STATION;icon;kinetics.png
STATION;filename;sector_33_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-8-1-3-8-0-9-1-1-8-3-5-0-6-5-1-3-1-3-7-0-3-0
STATION;interior_seed;5-5-30-9
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;True
SERVICES;admin;True

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;5;1.44;npc_ship_data_(recon_shuttle_1).txt
MERC;3;1.12;npc_ship_data_(battle_shuttle_1).txt
MERC;9;1.33;npc_ship_data_(battle_carrier_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1160;25;0.58;0
ITEM;1052;34;1.07;0
ITEM;1400;44;1.03;0
ITEM;1012;19;1.00;0
ITEM;1162;54;1.13;0
ITEM;1057;49;0.55;2817.5
ITEM;1011;34;0.99;2817.5
ITEM;1020;79;0.85;2817.5
ITEM;1300;68;1.09;2817.5
ITEM;1005;22;1.05;2817.5
ITEM;1406;36;1.05;2817.5
ITEM;1167;17;0.65;250800
ITEM;1076;30;0.60;250800
ITEM;1051;6;0.74;250800
ITEM;1170;76;0.88;250800
ITEM;1172;77;1.10;250800
ITEM;1404;21;0.58;250800
ITEM;1122;30;1.00;250800
ITEM;1156;78;0.62;250800
ITEM;1161;28;0.52;3145.5
ITEM;1063;74;1.25;3145.5
ITEM;1113;18;0.62;3145.5
ITEM;1471;44;0.78;3145.5
ITEM;1210;76;0.51;3145.5
ITEM;1026;42;0.84;3145.5
ITEM;1475;11;0.51;3145.5
ITEM;1451;43;1.00;3145.5
ITEM;1009;14;0.69;3145.5
ITEM;1111;34;0.81;3145.5
ITEM;1059;69;0.74;3145.5
ITEM;1623;72;0.92;70775.96
ITEM;1573;25;0.72;70775.96
ITEM;1752;37;0.83;70775.96
ITEM;1770;3;1.19;70775.96
ITEM;1780;11;1.18;70775.96
ITEM;1622;36;0.61;11323.08
ITEM;1550;40;0.60;2244.086
ITEM;1711;74;0.93;2244.086
ITEM;1543;49;0.71;2244.086
ITEM;1732;44;0.56;2244.086
ITEM;1721;52;0.63;2244.086
ITEM;1630;76;1.14;2244.086
ITEM;1611;10;0.77;2244.086
ITEM;1552;45;0.68;2244.086
ITEM;1584;36;1.09;2244.086
ITEM;1502;41;0.78;2244.086
ITEM;1531;42;1.06;2244.086
ITEM;1761;74;0.77;2244.086
ITEM;1603;2;0.82;2244.086
ITEM;1634;61;0.57;2244.086
ITEM;1532;37;0.82;2244.086
ITEM;1610;55;0.93;2244.086
ITEM;1564;60;1.11;307951
ITEM;1712;11;0.74;307951
ITEM;1582;56;0.65;307951
ITEM;1562;53;0.54;7685.43
ITEM;1574;18;0.91;7685.43
ITEM;1583;11;0.73;7685.43
ITEM;53;2110;0.59;38.04075
ITEM;2129;1708;0.52;69.49225
ITEM;2111;1772;1.09;48.1745
ITEM;40;2698;1.02;15.91275
ITEM;50;108;0.65;15.91275
ITEM;2651;380;1.04;15.91275
ITEM;2122;59;1.02;15.91275
ITEM;75;10;1.16;15.91275
ITEM;2112;71;1.08;15.91275
ITEM;2123;1573;1.18;1062.959
ITEM;2118;223;0.85;1062.959
ITEM;2117;217;0.78;1062.959
ITEM;60;210;1.01;1062.959
ITEM;76;248;1.15;1062.959
ITEM;2128;44;1.21;1062.959
ITEM;61;233;0.99;1062.959
ITEM;2124;262;1.15;1062.959
ITEM;70;112;0.62;1062.959
ITEM;2127;2404;1.16;101.712
ITEM;2115;56;0.94;101.712
ITEM;2130;208;1.05;101.712
ITEM;2114;2011;0.84;64.34825
ITEM;673;154;0.55;64.34825
ITEM;674;102;1.21;64.34825
ITEM;672;35;0.58;64.34825
ITEM;728;123;1.22;19237.5
ITEM;757;37;1.18;19237.5
ITEM;737;2;1.22;19237.5
ITEM;756;31;0.81;19237.5
ITEM;722;103;0.70;4575
ITEM;720;50;0.78;4575
ITEM;700;15;0.96;4575
ITEM;727;163;0.61;10087.5
ITEM;751;151;0.75;10087.5
ITEM;679;89;0.84;10087.5
ITEM;712;11;1.21;10087.5
ITEM;681;133;1.08;10087.5
ITEM;693;150;0.98;10087.5
ITEM;736;35;1.25;10087.5
ITEM;742;47;0.61;10087.5
ITEM;744;79;0.71;193125
ITEM;701;114;0.71;193125
ITEM;746;88;0.54;193125
ITEM;753;73;0.89;193125
ITEM;743;126;0.70;193125
ITEM;755;69;0.60;193125
ITEM;702;138;0.85;4562.5
ITEM;741;155;1.03;4562.5
ITEM;692;42;1.14;19240
ITEM;711;157;1.14;30062.5
ITEM;759;112;1.04;30062.5
ITEM;725;42;0.83;30062.5
ITEM;721;28;0.73;30062.5
ITEM;691;81;0.61;30062.5
ITEM;732;113;0.91;14587.5
ITEM;748;81;0.73;14587.5
ITEM;710;19;0.83;14587.5
ITEM;602;21;0.84;14587.5
ITEM;624;32;0.59;14587.5
ITEM;644;19;1.03;142025
ITEM;605;24;0.90;231000
ITEM;601;18;0.74;231000
ITEM;645;9;0.98;231000
ITEM;661;7;0.74;231000
ITEM;607;7;1.04;231000
ITEM;664;34;0.77;231000
ITEM;660;20;0.55;231000
ITEM;666;8;0.59;254475
ITEM;667;6;0.88;490100
ITEM;603;30;0.68;490100
ITEM;663;24;1.20;490100
ITEM;665;31;1.20;303000
ITEM;625;37;1.14;303000
ITEM;640;26;0.81;303000
ITEM;606;20;0.70;297375
ITEM;620;10;0.57;297375
ITEM;604;37;0.82;297375
ITEM;627;26;0.70;297375
ITEM;642;39;1.14;297375
ITEM;623;32;0.87;297375
ITEM;647;34;0.56;323700
ITEM;622;37;0.80;323700
ITEM;600;26;0.69;323700
ITEM;626;27;0.97;323700
ITEM;641;18;0.61;323700
ITEM;313;35;0.86;323700
ITEM;330;55;0.87;323700
ITEM;320;23;1.25;323700
ITEM;324;34;0.94;323700
ITEM;407;21;0.73;323700
ITEM;301;709;0.68;103.1332
ITEM;406;60;0.70;103.1332
ITEM;312;1;0.65;103.1332
ITEM;404;53;0.56;103.1332
ITEM;403;28;0.53;103.1332
ITEM;322;48;0.81;103.1332
ITEM;323;8;0.57;103.1332
ITEM;332;38;0.52;103.1332
ITEM;408;803;1.13;6237.967
ITEM;405;53;0.61;6237.967
ITEM;333;74;1.23;6237.967
ITEM;300;27;0.66;6237.967
ITEM;353;55;1.16;6237.967
ITEM;343;640;0.93;135.9725
ITEM;304;35;1.04;135.9725
ITEM;352;635;1.24;281.9912
ITEM;325;73;0.76;281.9912
ITEM;321;61;0.61;281.9912
ITEM;303;53;0.79;281.9912
ITEM;305;814;1.15;178.3587
ITEM;311;6;1.08;178.3587
ITEM;342;909;0.77;19.06425
ITEM;331;678;0.61;96.70551
ITEM;341;3;1.11;96.70551
ITEM;351;1027;1.18;94.05724
ITEM;350;24;1.24;94.05724
ITEM;310;11;0.51;94.05724
ITEM;8;268;0.91;94.05724
ITEM;27;158;0.99;94.05724
ITEM;20;2995;1.03;107.065
ITEM;26;4303;0.72;4773.25
ITEM;3;3260;0.94;52.13
ITEM;21;785;0.61;52.13
ITEM;4;700;0.95;52.13
ITEM;25;168;1.24;52.13
ITEM;6;743;1.21;52.13
ITEM;7;490;0.56;52.13
ITEM;22;605;0.86;52.13
ITEM;2;4178;0.57;17.71
ITEM;5;544;1.07;17.71
ITEM;24;5329;0.80;1431.75
ITEM;1;593;1.25;1431.75
ITEM;11;60;1.03;1431.75
ITEM;23;364;0.98;1431.75
ITEM;108;363;1.01;1431.75
ITEM;106;763;1.16;1431.75
ITEM;117;406;0.77;57.65062
ITEM;118;366;0.82;6.067188
ITEM;116;939;1.12;6.067188
ITEM;121;1081;0.96;6.067188
ITEM;100;253;1.12;0.7390625
ITEM;115;925;1.17;0.7390625
ITEM;103;1102;1.24;0.7390625
ITEM;105;643;1.06;0.7390625
ITEM;114;224;0.72;0.7390625
ITEM;101;656;0.95;0.7390625
ITEM;109;242;0.65;4.542187
ITEM;113;881;0.55;4.542187
ITEM;110;800;0.82;18.64281
ITEM;2000;904;1.16;26.895
ITEM;112;1184;0.67;25.6375
ITEM;111;279;0.83;25.6375
ITEM;104;848;1.14;25.6375
ITEM;102;295;0.85;25.6375
ITEM;107;938;1.00;14.21094
ITEM;124;655;1.12;151.5078
ITEM;165;434;0.91;151.5078
ITEM;2004;83;0.93;151.5078
ITEM;205;693;0.62;78.82875
ITEM;207;405;1.20;78.82875
ITEM;201;600;0.73;78.82875
ITEM;400;201;0.56;78.82875
ITEM;2027;17;0.93;78.82875
ITEM;2009;353;0.59;362.3985
ITEM;219;95;0.84;362.3985
ITEM;169;545;1.03;362.3985
ITEM;164;512;1.09;362.3985
ITEM;204;254;0.91;362.3985
ITEM;2011;549;0.67;98.81425
ITEM;2003;531;1.25;231.1313
ITEM;208;258;1.17;231.1313
ITEM;401;132;1.11;231.1313
ITEM;2028;487;0.52;231.1313
ITEM;211;388;0.91;81.20375
ITEM;2034;598;0.93;81.20375
ITEM;2031;735;0.84;81.20375
ITEM;2013;151;0.50;81.20375
ITEM;2016;538;1.10;81.20375
ITEM;2022;103;0.80;81.20375
ITEM;2038;194;1.09;81.20375
ITEM;203;375;0.52;55.62875
ITEM;2029;605;1.10;55.62875
ITEM;156;298;1.23;55.62875
ITEM;218;622;1.19;55.62875
ITEM;166;444;0.78;55.62875
ITEM;2001;268;0.89;114.7762
ITEM;202;536;1.13;114.7762
ITEM;200;457;0.69;46.655
ITEM;209;18;1.23;46.655
ITEM;2020;271;0.53;46.655
ITEM;162;84;0.59;46.655
ITEM;2014;213;0.68;46.655
ITEM;161;813;0.85;24.09
ITEM;2005;524;1.15;24.09
ITEM;2344;48;0.82;24.09
ITEM;2291;74;0.72;24.09
ITEM;2123;25;0.57;24.09
