// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;1
STATION;name;ValueStar
STATION;type;Trade Floor Facility
STATION;owner;Binofesiv Sedkeesed
STATION;faction;Trade
STATION;material;station_material_Trade.png
STATION;color;.70 , 1, .23 , 1
STATION;level;8
STATION;icon;valuestar.png
STATION;filename;sector_56_station_1.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;4-7-1-3-9-3-8-0-7-7-3-6-0-6-7-1-5-1-6-5-1-0-0
STATION;interior_seed;5-0-15-1
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;True
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;True
SERVICES;fabricator;True
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;StarLuck Casino;0.05,0.05;24000;Gambling;entertain_casino.png;A weekend package to the local casino for your entire crew, complete with pocket money. 5% Morale Boost, 5% Loyalty Boost
ENTERTAINMENT;Live Music Concert;0.20,0.07;25000;Musical Entertainment;entertain_show.png;Your crew is treated to an 'all expenses paid' night at a music venue of their choosing. 20% Morale , 7% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;8;0.60;npc_ship_data_(excavation_shuttle_1).txt
MERC;3;1.84;npc_ship_data_(pirate_escort_1).txt
MERC;3;1.34;npc_ship_data_(pirate_shuttle_1).txt
MERC;6;0.72;npc_ship_data_(pirate_shuttle_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1152;25;0.89;0
ITEM;1057;40;0.82;0
ITEM;1077;6;0.65;0
ITEM;1059;8;1.09;6059.668
ITEM;1154;43;1.12;6059.668
ITEM;1404;13;0.83;6059.668
ITEM;1053;75;0.52;6059.668
ITEM;1002;14;0.86;6059.668
ITEM;1156;45;0.84;143651
ITEM;1065;5;0.84;143651
ITEM;1063;37;0.54;143651
ITEM;1069;25;0.58;143651
ITEM;1172;54;1.09;143651
ITEM;1210;50;0.51;143651
ITEM;1067;71;0.56;12071.62
ITEM;1056;28;1.08;157410.7
ITEM;1400;72;1.21;157410.7
ITEM;1126;54;1.01;157410.7
ITEM;1150;61;1.00;157410.7
ITEM;1300;31;0.75;11749.1
ITEM;1013;47;0.56;11749.1
ITEM;1074;48;1.07;11749.1
ITEM;1105;47;0.61;11749.1
ITEM;1124;58;0.94;11749.1
ITEM;1712;12;0.78;11749.1
ITEM;1600;16;1.09;11749.1
ITEM;1640;43;0.87;11749.1
ITEM;1612;72;0.57;11749.1
ITEM;1602;29;1.04;11749.1
ITEM;1601;1;0.59;11749.1
ITEM;1520;59;0.95;11749.1
ITEM;1754;58;1.16;11749.1
ITEM;1771;7;1.12;11749.1
ITEM;1581;79;1.01;11749.1
ITEM;1543;39;0.63;11749.1
ITEM;1560;77;1.14;11749.1
ITEM;1570;69;1.12;11749.1
ITEM;1571;50;1.07;6735.015
ITEM;1603;2;0.52;6735.015
ITEM;1761;52;0.77;6735.015
ITEM;1630;3;0.82;6735.015
ITEM;1552;55;1.23;6735.015
ITEM;1652;35;1.22;6735.015
ITEM;1720;41;1.02;6735.015
