// STATION DATA (Astrox Imperium) 
// STATION;variable;value
STATION;id;0
STATION;name;Gek Mining
STATION;type;Mining Facility
STATION;owner;Uemejoh Nofall
STATION;faction;Labor
STATION;material;station_material_Labor.png
STATION;color;1 , .80 , .7 , 1
STATION;level;4
STATION;icon;gek_mining.png
STATION;filename;sector_12_station_0.txt
STATION;max_hp;25000
STATION;dockfee;100
STATION;lease;1
STATION;seed;2-1-1-2-6-3-4-1-2-0-2-0-90
STATION;interior_seed;5-2-0-7
// SERVICES;servicename;bool
SERVICES;lounge;True
SERVICES;market;False
SERVICES;refinery;True
SERVICES;garage;True
SERVICES;university;True
SERVICES;hangar;True
SERVICES;storage;False
SERVICES;fabricator;False
SERVICES;contracts;False
SERVICES;admin;False

// ENTERTAINMENT;title;bonus morale, bonus loyalty;price;type;image;description
ENTERTAINMENT;Astrox Opera House;0.26,0.07;51000;Musical Entertainment;entertain_opera.png;Provide a private opera concert for your entire crew at the famous 'Astrox Opera House', drinks and food included. 26% Morale , 7% Loyalty bonus.
ENTERTAINMENT;Karaoke Night;0.15,0.05;15000;Musical Entertainment;entertain_show.png;Your fleet is treated to a night of karaoke at the local music tavern. 15% Morale , 5% Loyalty bonus.
ENTERTAINMENT;Bottle of Whiskey;0.025,0.0;850;Whiskey;entertain_bar.png;Purchase a bottle of whiskey for each of your fleet members. 2.5% Morale bonus.
ENTERTAINMENT;Deathmatch League;0.15,0.08;68500;Sport Fighting Event;entertain_fight.png;Tickets to the Deathmatch League, where your entire fleet will enjoy a evening of bloodsport. 15% Morale , 8% Loyalty bonus.
// MERC;level;Price_modifier;Ship_filename
<MERC>
MERC;6;1.08;npc_ship_data_(transport_frigate_1).txt
MERC;3;1.89;npc_ship_data_(recon_escort_1).txt
</MERC>
// MARKET;Item_id;Qty;Price_modifier
<MARKET>
ITEM;1202;7;0.56;23338.66
ITEM;1052;31;0.57;23338.66
ITEM;1401;29;0.62;23338.66
ITEM;1055;12;0.56;23338.66
ITEM;1110;5;0.95;1048.48
ITEM;1014;34;1.13;1048.48
ITEM;1451;39;0.64;1048.48
ITEM;1122;26;0.70;1048.48
ITEM;1111;5;0.72;1048.48
ITEM;1201;4;0.73;1048.48
ITEM;1160;15;0.69;1048.48
ITEM;1008;30;1.05;1048.48
ITEM;1163;30;0.88;1048.48
ITEM;1054;3;1.00;1048.48
ITEM;1065;16;1.03;1048.48
ITEM;1162;38;0.84;1048.48
ITEM;1170;21;1.11;1048.48
ITEM;1651;16;0.76;1048.48
ITEM;1633;31;0.67;1048.48
ITEM;1632;31;0.78;1048.48
ITEM;1572;24;1.24;26964.69
ITEM;1603;4;0.70;26964.69
ITEM;1531;3;1.11;26964.69
ITEM;1563;9;1.11;26964.69
ITEM;1753;30;0.69;26964.69
ITEM;1700;28;0.71;26964.69
ITEM;1612;2;1.12;26964.69
ITEM;1582;28;0.64;26964.69
ITEM;1650;3;1.19;26964.69
ITEM;1622;28;0.64;26964.69
ITEM;1642;37;0.93;26964.69
ITEM;1510;35;1.17;26964.69
ITEM;1560;5;0.59;866.3888
ITEM;1580;8;0.58;866.3888
ITEM;1591;22;0.70;866.3888
ITEM;1600;17;0.95;866.3888
ITEM;1511;8;1.12;866.3888
ITEM;1522;24;1.02;866.3888
ITEM;1590;9;1.19;866.3888
ITEM;76;107;1.23;866.3888
ITEM;2650;41;0.95;866.3888
ITEM;51;139;0.87;866.3888
ITEM;2125;40;0.93;866.3888
ITEM;2115;88;1.12;866.3888
ITEM;77;172;1.20;866.3888
ITEM;2652;122;1.24;866.3888
ITEM;50;123;0.55;866.3888
ITEM;78;176;1.03;866.3888
ITEM;42;108;1.01;866.3888
ITEM;52;151;0.77;866.3888
ITEM;2113;28;0.76;866.3888
ITEM;63;149;0.97;866.3888
ITEM;2129;52;0.88;866.3888
ITEM;43;155;0.57;22.2778
ITEM;2131;182;0.89;22.2778
ITEM;2119;136;0.57;22.2778
ITEM;62;142;0.63;22.2778
ITEM;53;3;0.73;22.2778
ITEM;2118;131;0.66;264.0638
ITEM;41;131;1.11;264.0638
ITEM;2114;51;0.52;43.93866
ITEM;756;2;0.75;43.93866
ITEM;729;56;0.50;43.93866
ITEM;731;78;0.66;43.93866
ITEM;737;1;0.52;43.93866
ITEM;753;46;1.18;43.93866
ITEM;749;6;0.61;43.93866
ITEM;681;9;0.81;130985.3
ITEM;675;48;1.21;130985.3
ITEM;751;57;0.78;130985.3
ITEM;693;52;0.68;130985.3
ITEM;747;73;0.80;130985.3
ITEM;677;47;1.11;130985.3
ITEM;672;60;1.02;130985.3
ITEM;671;28;0.98;299552.4
ITEM;733;6;1.20;299552.4
ITEM;752;68;0.97;299552.4
ITEM;702;11;0.77;299552.4
ITEM;723;69;0.65;4459.209
ITEM;703;3;1.14;4459.209
ITEM;728;12;1.02;4459.209
ITEM;730;75;0.99;4459.209
ITEM;740;75;0.52;4459.209
ITEM;746;46;0.90;4459.209
ITEM;725;73;0.87;4459.209
ITEM;726;35;0.72;4459.209
ITEM;757;66;0.91;4459.209
ITEM;642;7;0.62;4459.209
ITEM;601;4;0.96;4459.209
ITEM;600;17;1.11;4459.209
ITEM;660;19;0.60;4459.209
ITEM;602;19;0.63;4459.209
ITEM;641;6;1.17;4459.209
ITEM;662;13;0.59;4459.209
ITEM;663;4;1.24;4459.209
ITEM;661;12;1.16;4459.209
ITEM;640;16;0.58;3365.824
ITEM;622;18;0.52;3365.824
ITEM;643;7;0.68;3365.824
ITEM;603;12;1.24;3365.824
ITEM;623;15;0.89;3365.824
ITEM;621;15;0.71;3365.824
ITEM;620;9;0.87;3365.824
ITEM;312;25;0.70;3365.824
